age_id,nea,year,age,age_class,alive_status
867,1036,1973,NULL,U,A
868,1036,1974,NULL,U,A
869,1036,1975,NULL,U,A
870,1036,1976,NULL,U,OP
871,1036,1977,NULL,U,OSP
872,1036,1978,NULL,A,OSP
873,1036,1979,NULL,A,OSP
874,1036,1980,NULL,A,OSP
875,1036,1981,NULL,A,OSP
876,1036,1982,NULL,A,R
877,1036,1983,NULL,A,A
878,1036,1984,NULL,A,A
879,1036,1985,NULL,A,A
880,1036,1986,NULL,A,A
881,1036,1987,NULL,A,A
882,1036,1988,NULL,A,A
883,1036,1989,NULL,A,A
884,1036,1990,NULL,A,A
885,1036,1991,NULL,A,A
886,1036,1992,NULL,A,A
887,1036,1993,NULL,A,A
888,1036,1994,NULL,A,A
889,1036,1995,NULL,A,A
890,1036,1996,NULL,A,A
891,1036,1997,NULL,A,A
892,1036,1998,NULL,A,OP
893,1036,1999,NULL,A,OSP
894,1036,2000,NULL,A,OSP
895,1036,2001,NULL,A,OSP
896,1036,2002,NULL,A,R
897,1036,2003,NULL,A,A
898,1036,2004,NULL,A,A
899,1036,2005,NULL,A,A
900,1036,2006,NULL,A,A
901,1036,2007,NULL,A,A
902,1036,2008,NULL,A,A
903,1036,2009,NULL,A,A
904,1036,2010,NULL,A,A
905,1036,2011,NULL,A,A
906,1036,2012,NULL,A,A
907,1036,2013,NULL,A,A
908,1036,2014,NULL,A,A
909,1036,2015,NULL,A,A
910,1036,2016,NULL,A,A
911,1036,2017,NULL,A,A
912,1036,2018,NULL,A,A
913,1037,1980,NULL,U,A
914,1037,1981,NULL,U,A
915,1037,1982,NULL,U,A
916,1037,1983,NULL,U,A
917,1037,1984,NULL,U,A
918,1037,1985,NULL,U,A
919,1037,1986,NULL,U,A
920,1037,1987,NULL,U,A
921,1037,1988,NULL,A,A
922,1037,1989,NULL,A,A
923,1037,1990,NULL,A,A
924,1037,1991,NULL,A,A
925,1037,1992,NULL,A,A
926,1037,1993,NULL,A,A
927,1037,1994,NULL,A,A
928,1037,1995,NULL,A,A
929,1037,1996,NULL,A,A
930,1037,1997,NULL,A,A
931,1037,1998,NULL,A,A
932,1037,1999,NULL,A,A
933,1037,2000,NULL,A,A
934,1037,2001,NULL,A,A
935,1037,2002,NULL,A,A
936,1037,2003,NULL,A,A
937,1037,2004,NULL,A,A
938,1037,2005,NULL,A,A
939,1037,2006,NULL,A,A
940,1037,2007,NULL,A,A
941,1037,2008,NULL,A,A
942,1037,2009,NULL,A,A
943,1037,2010,NULL,A,A
944,1037,2011,NULL,A,A
945,1037,2012,NULL,A,A
946,1037,2013,NULL,A,A
947,1037,2014,NULL,A,A
948,1037,2015,NULL,A,A
949,1037,2016,NULL,A,A
950,1037,2017,NULL,A,A
951,1037,2018,NULL,A,A
952,1038,1979,NULL,U,A
953,1038,1980,NULL,U,A
954,1038,1981,NULL,U,A
955,1038,1982,NULL,U,A
956,1038,1983,NULL,U,A
957,1038,1984,NULL,U,A
958,1038,1985,NULL,U,A
959,1038,1986,NULL,U,A
960,1038,1987,NULL,A,A
961,1038,1988,NULL,A,A
962,1038,1989,NULL,A,A
963,1038,1990,NULL,A,A
964,1038,1991,NULL,A,A
965,1038,1992,NULL,A,A
966,1038,1993,NULL,A,P
967,1038,1994,NULL,A,SP
968,1038,1995,NULL,A,SP
969,1038,1996,NULL,A,SP
970,1038,1997,NULL,A,SP
971,1038,1998,NULL,A,SP
972,1038,1999,NULL,A,SP
973,1038,2000,NULL,A,SP
974,1038,2001,NULL,A,SP
975,1038,2002,NULL,A,SP
976,1038,2003,NULL,A,SP
977,1038,2004,NULL,A,SP
978,1038,2005,NULL,A,SP
979,1038,2006,NULL,A,SP
980,1038,2007,NULL,A,SP
981,1038,2008,NULL,A,SP
982,1038,2009,NULL,A,SP
983,1038,2010,NULL,A,SP
984,1038,2011,NULL,A,SP
985,1038,2012,NULL,A,SP
986,1038,2013,NULL,A,SP
987,1038,2014,NULL,A,SP
988,1038,2015,NULL,A,SP
989,1038,2016,NULL,A,SP
990,1038,2017,NULL,A,SP
991,1038,2018,NULL,A,SP
992,1039,1980,0,C,A
993,1039,1981,1,J,A
994,1039,1982,2,J,A
995,1039,1983,3,J,A
996,1039,1984,4,J,A
997,1039,1985,5,J,A
998,1039,1986,6,J,A
999,1039,1987,7,J,A
1000,1039,1988,8,J,A
1001,1039,1989,9,A,A
1002,1039,1990,10,A,A
1003,1039,1991,11,A,A
1004,1039,1992,12,A,A
1005,1039,1993,13,A,A
1006,1039,1994,14,A,A
1007,1039,1995,15,A,A
1008,1039,1996,16,A,A
1009,1039,1997,17,A,A
1010,1039,1998,18,A,A
1011,1039,1999,19,A,A
1012,1039,2000,20,A,A
1013,1039,2001,21,A,A
1014,1039,2002,22,A,A
1015,1039,2003,23,A,A
1016,1039,2004,24,A,A
1017,1039,2005,25,A,A
1018,1039,2006,26,A,A
1019,1039,2007,27,A,A
1020,1039,2008,28,A,A
1021,1039,2009,29,A,A
1022,1039,2010,30,A,A
1023,1039,2011,31,A,A
1024,1039,2012,32,A,P
1025,1039,2013,33,A,SP
1026,1039,2014,34,A,SP
1027,1039,2015,35,A,SP
1028,1039,2016,36,A,SP
1029,1039,2017,37,A,SP
1030,1039,2018,38,A,SP
1031,1041,1979,NULL,U,A
1032,1041,1980,NULL,U,A
1033,1041,1981,NULL,U,A
1034,1041,1982,NULL,U,A
1035,1041,1983,NULL,U,A
1036,1041,1984,NULL,U,A
1037,1041,1985,NULL,U,OP
1038,1041,1986,NULL,U,R
1039,1041,1987,NULL,A,A
1040,1041,1988,NULL,A,A
1041,1041,1989,NULL,A,A
1042,1041,1990,NULL,A,A
1043,1041,1991,NULL,A,A
1044,1041,1992,NULL,A,A
1045,1041,1993,NULL,A,A
1046,1041,1994,NULL,A,A
1047,1041,1995,NULL,A,A
1048,1041,1996,NULL,A,A
1049,1041,1997,NULL,A,A
1050,1041,1998,NULL,A,A
1051,1041,1999,NULL,A,A
1052,1041,2000,NULL,A,A
1053,1041,2001,NULL,A,P
1054,1041,2002,NULL,A,SP
1055,1041,2003,NULL,A,SP
1056,1041,2004,NULL,A,SP
1057,1041,2005,NULL,A,SP
1058,1041,2006,NULL,A,SP
1059,1041,2007,NULL,A,SP
1060,1041,2008,NULL,A,SP
1061,1041,2009,NULL,A,SP
1062,1041,2010,NULL,A,SP
1063,1041,2011,NULL,A,SP
1064,1041,2012,NULL,A,SP
1065,1041,2013,NULL,A,SP
1066,1041,2014,NULL,A,SP
1067,1041,2015,NULL,A,SP
1068,1041,2016,NULL,A,SP
1069,1041,2017,NULL,A,SP
1070,1041,2018,NULL,A,SP
1071,1042,1980,NULL,U,A
1072,1042,1981,NULL,U,A
1073,1042,1982,NULL,U,A
1074,1042,1983,NULL,U,A
1075,1042,1984,NULL,U,A
1076,1042,1985,NULL,U,A
1077,1042,1986,NULL,U,A
1078,1042,1987,NULL,U,A
1079,1042,1988,NULL,A,A
1080,1042,1989,NULL,A,A
1081,1042,1990,NULL,A,A
1082,1042,1991,NULL,A,A
1083,1042,1992,NULL,A,A
1084,1042,1993,NULL,A,A
1085,1042,1994,NULL,A,A
1086,1042,1995,NULL,A,A
1087,1042,1996,NULL,A,A
1088,1042,1997,NULL,A,A
1089,1042,1998,NULL,A,A
1090,1042,1999,NULL,A,A
1091,1042,2000,NULL,A,A
1092,1042,2001,NULL,A,A
1093,1042,2002,NULL,A,A
1094,1042,2003,NULL,A,A
1095,1042,2004,NULL,A,A
1096,1042,2005,NULL,A,A
1097,1042,2006,NULL,A,A
1098,1042,2007,NULL,A,A
1099,1042,2008,NULL,A,A
1100,1042,2009,NULL,A,A
1101,1042,2010,NULL,A,A
1102,1042,2011,NULL,A,A
1103,1042,2012,NULL,A,A
1104,1042,2013,NULL,A,A
1105,1042,2014,NULL,A,A
1106,1042,2015,NULL,A,A
1107,1042,2016,NULL,A,A
1108,1042,2017,NULL,A,A
1109,1042,2018,NULL,A,A
1110,1043,1979,NULL,U,A
1111,1043,1980,NULL,U,A
1112,1043,1981,NULL,U,A
1113,1043,1982,NULL,U,A
1114,1043,1983,NULL,U,A
1115,1043,1984,NULL,U,A
1116,1043,1985,NULL,U,A
1117,1043,1986,NULL,U,A
1118,1043,1987,NULL,A,A
1119,1043,1988,NULL,A,A
1120,1043,1989,NULL,A,A
1121,1043,1990,NULL,A,A
1122,1043,1991,NULL,A,A
1123,1043,1992,NULL,A,A
1124,1043,1993,NULL,A,A
1125,1043,1994,NULL,A,A
1126,1043,1995,NULL,A,OP
1127,1043,1996,NULL,A,OSP
1128,1043,1997,NULL,A,OSP
1129,1043,1998,NULL,A,OSP
1130,1043,1999,NULL,A,OSP
1131,1043,2000,NULL,A,OSP
1132,1043,2001,NULL,A,OSP
1133,1043,2002,NULL,A,R
1134,1043,2003,NULL,A,A
1135,1043,2004,NULL,A,A
1136,1043,2005,NULL,A,A
1137,1043,2006,NULL,A,A
1138,1043,2007,NULL,A,A
1139,1043,2008,NULL,A,A
1140,1043,2009,NULL,A,A
1141,1043,2010,NULL,A,A
1142,1043,2011,NULL,A,A
1143,1043,2012,NULL,A,A
1144,1043,2013,NULL,A,A
1145,1043,2014,NULL,A,A
1146,1043,2015,NULL,A,A
1147,1043,2016,NULL,A,A
1148,1043,2017,NULL,A,A
1149,1043,2018,NULL,A,A
1150,1045,1935,NULL,A,A
1151,1045,1936,NULL,A,A
1152,1045,1937,NULL,A,A
1153,1045,1938,NULL,A,A
1154,1045,1939,NULL,A,A
1155,1045,1940,NULL,A,A
1156,1045,1941,NULL,A,OP
1157,1045,1942,NULL,A,OSP
1158,1045,1943,NULL,A,OSP
1159,1045,1944,NULL,A,OSP
1160,1045,1945,NULL,A,OSP
1161,1045,1946,NULL,A,OSP
1162,1045,1947,NULL,A,OSP
1163,1045,1948,NULL,A,OSP
1164,1045,1949,NULL,A,OSP
1165,1045,1950,NULL,A,OSP
1166,1045,1951,NULL,A,OSP
1167,1045,1952,NULL,A,OSP
1168,1045,1953,NULL,A,OSP
1169,1045,1954,NULL,A,OSP
1170,1045,1955,NULL,A,OSP
1171,1045,1956,NULL,A,OSP
1172,1045,1957,NULL,A,OSP
1173,1045,1958,NULL,A,OSP
1174,1045,1959,NULL,A,R
1175,1045,1960,NULL,A,A
1176,1045,1961,NULL,A,A
1177,1045,1962,NULL,A,A
1178,1045,1963,NULL,A,A
1179,1045,1964,NULL,A,A
1180,1045,1965,NULL,A,OP
1181,1045,1966,NULL,A,OSP
1182,1045,1967,NULL,A,OSP
1183,1045,1968,NULL,A,OSP
1184,1045,1969,NULL,A,OSP
1185,1045,1970,NULL,A,OSP
1186,1045,1971,NULL,A,OSP
1187,1045,1972,NULL,A,OSP
1188,1045,1973,NULL,A,OSP
1189,1045,1974,NULL,A,OSP
1190,1045,1975,NULL,A,OSP
1191,1045,1976,NULL,A,OSP
1192,1045,1977,NULL,A,OSP
1193,1045,1978,NULL,A,OSP
1194,1045,1979,NULL,A,OSP
1195,1045,1980,NULL,A,R
1196,1045,1981,NULL,A,A
1197,1045,1982,NULL,A,A
1198,1045,1983,NULL,A,A
1199,1045,1984,NULL,A,A
1200,1045,1985,NULL,A,A
1201,1045,1986,NULL,A,A
1202,1045,1987,NULL,A,A
1203,1045,1988,NULL,A,A
1204,1045,1989,NULL,A,A
1205,1045,1990,NULL,A,A
1206,1045,1991,NULL,A,OP
1207,1045,1992,NULL,A,R
1208,1045,1993,NULL,A,A
1209,1045,1994,NULL,A,A
1210,1045,1995,NULL,A,A
1211,1045,1996,NULL,A,A
1212,1045,1997,NULL,A,A
1213,1045,1998,NULL,A,A
1214,1045,1999,NULL,A,A
1215,1045,2000,NULL,A,A
1216,1045,2001,NULL,A,P
1217,1045,2002,NULL,A,SP
1218,1045,2003,NULL,A,SP
1219,1045,2004,NULL,A,SP
1220,1045,2005,NULL,A,SP
1221,1045,2006,NULL,A,SP
1222,1045,2007,NULL,A,SP
1223,1045,2008,NULL,A,SP
1224,1045,2009,NULL,A,SP
1225,1045,2010,NULL,A,SP
1226,1045,2011,NULL,A,SP
1227,1045,2012,NULL,A,SP
1228,1045,2013,NULL,A,SP
1229,1045,2014,NULL,A,SP
1230,1045,2015,NULL,A,SP
1231,1045,2016,NULL,A,SP
1232,1045,2017,NULL,A,SP
1233,1045,2018,NULL,A,SP
1234,1046,1976,NULL,A,A
1235,1046,1977,NULL,A,A
1236,1046,1978,NULL,A,A
1237,1046,1979,NULL,A,A
1238,1046,1980,NULL,A,A
1239,1046,1981,NULL,A,A
1240,1046,1982,NULL,A,P
1241,1046,1983,NULL,A,SP
1242,1046,1984,NULL,A,SP
1243,1046,1985,NULL,A,SP
1244,1046,1986,NULL,A,SP
1245,1046,1987,NULL,A,SP
1246,1046,1988,NULL,A,SP
1247,1046,1989,NULL,A,SP
1248,1046,1990,NULL,A,SP
1249,1046,1991,NULL,A,SP
1250,1046,1992,NULL,A,SP
1251,1046,1993,NULL,A,SP
1252,1046,1994,NULL,A,SP
1253,1046,1995,NULL,A,SP
1254,1046,1996,NULL,A,SP
1255,1046,1997,NULL,A,SP
1256,1046,1998,NULL,A,SP
1257,1046,1999,NULL,A,SP
1258,1046,2000,NULL,A,SP
1259,1046,2001,NULL,A,SP
1260,1046,2002,NULL,A,SP
1261,1046,2003,NULL,A,SP
1262,1046,2004,NULL,A,SP
1263,1046,2005,NULL,A,SP
1264,1046,2006,NULL,A,SP
1265,1046,2007,NULL,A,SP
1266,1046,2008,NULL,A,SP
1267,1046,2009,NULL,A,SP
1268,1046,2010,NULL,A,SP
1269,1046,2011,NULL,A,SP
1270,1046,2012,NULL,A,SP
1271,1046,2013,NULL,A,SP
1272,1046,2014,NULL,A,SP
1273,1046,2015,NULL,A,SP
1274,1046,2016,NULL,A,SP
1275,1046,2017,NULL,A,SP
1276,1046,2018,NULL,A,SP
1277,1047,1957,NULL,U,A
1278,1047,1958,NULL,U,A
1279,1047,1959,NULL,U,A
1280,1047,1960,NULL,U,A
1281,1047,1961,NULL,U,A
1282,1047,1962,NULL,U,A
1283,1047,1963,NULL,U,OP
1284,1047,1964,NULL,U,OSP
1285,1047,1965,NULL,A,OSP
1286,1047,1966,NULL,A,OSP
1287,1047,1967,NULL,A,OSP
1288,1047,1968,NULL,A,OSP
1289,1047,1969,NULL,A,OSP
1290,1047,1970,NULL,A,OSP
1291,1047,1971,NULL,A,OSP
1292,1047,1972,NULL,A,OSP
1293,1047,1973,NULL,A,OSP
1294,1047,1974,NULL,A,OSP
1295,1047,1975,NULL,A,OSP
1296,1047,1976,NULL,A,OSP
1297,1047,1977,NULL,A,OSP
1298,1047,1978,NULL,A,R
1299,1047,1979,NULL,A,A
1300,1047,1980,NULL,A,A
1301,1047,1981,NULL,A,A
1302,1047,1982,NULL,A,A
1303,1047,1983,NULL,A,A
1304,1047,1984,NULL,A,A
1305,1047,1985,NULL,A,A
1306,1047,1986,NULL,A,A
1307,1047,1987,NULL,A,OP
1308,1047,1988,NULL,A,R
1309,1047,1989,NULL,A,A
1310,1047,1990,NULL,A,A
1311,1047,1991,NULL,A,A
1312,1047,1992,NULL,A,A
1313,1047,1993,NULL,A,A
1314,1047,1994,NULL,A,OP
1315,1047,1995,NULL,A,OSP
1316,1047,1996,NULL,A,OSP
1317,1047,1997,NULL,A,OSP
1318,1047,1998,NULL,A,OSP
1319,1047,1999,NULL,A,OSP
1320,1047,2000,NULL,A,OSP
1321,1047,2001,NULL,A,OSP
1322,1047,2002,NULL,A,OSP
1323,1047,2003,NULL,A,OSP
1324,1047,2004,NULL,A,OSP
1325,1047,2005,NULL,A,OSP
1326,1047,2006,NULL,A,R
1327,1047,2007,NULL,A,A
1328,1047,2008,NULL,A,A
1329,1047,2009,NULL,A,A
1330,1047,2010,NULL,A,A
1331,1047,2011,NULL,A,A
1332,1047,2012,NULL,A,A
1333,1047,2013,NULL,A,A
1334,1047,2014,NULL,A,A
1335,1047,2015,NULL,A,A
1336,1047,2016,NULL,A,A
1337,1047,2017,NULL,A,A
1338,1047,2018,NULL,A,A
1339,1048,1980,NULL,U,A
1340,1048,1981,NULL,U,A
1341,1048,1982,NULL,U,A
1342,1048,1983,NULL,U,A
1343,1048,1984,NULL,U,A
1344,1048,1985,NULL,U,A
1345,1048,1986,NULL,U,A
1346,1048,1987,NULL,U,A
1347,1048,1988,NULL,A,A
1348,1048,1989,NULL,A,A
1349,1048,1990,NULL,A,A
1350,1048,1991,NULL,A,A
1351,1048,1992,NULL,A,A
1352,1048,1993,NULL,A,A
1353,1048,1994,NULL,A,A
1354,1048,1995,NULL,A,A
1355,1048,1996,NULL,A,A
1356,1048,1997,NULL,A,A
1357,1048,1998,NULL,A,A
1358,1048,1999,NULL,A,A
1359,1048,2000,NULL,A,A
1360,1048,2001,NULL,A,A
1361,1048,2002,NULL,A,A
1362,1048,2003,NULL,A,A
1363,1048,2004,NULL,A,A
1364,1048,2005,NULL,A,A
1365,1048,2006,NULL,A,A
1366,1048,2007,NULL,A,A
1367,1048,2008,NULL,A,A
1368,1048,2009,NULL,A,A
1369,1048,2010,NULL,A,A
1370,1048,2011,NULL,A,A
1371,1048,2012,NULL,A,A
1372,1048,2013,NULL,A,A
1373,1048,2014,NULL,A,A
1374,1048,2015,NULL,A,A
1375,1048,2016,NULL,A,A
1376,1048,2017,NULL,A,A
1377,1048,2018,NULL,A,A
1378,1049,1975,NULL,U,A
1379,1049,1976,NULL,U,A
1380,1049,1977,NULL,U,A
1381,1049,1978,NULL,U,A
1382,1049,1979,NULL,U,A
1383,1049,1980,NULL,U,A
1384,1049,1981,NULL,U,P
1385,1049,1982,NULL,U,SP
1386,1049,1983,NULL,A,SP
1387,1049,1984,NULL,A,SP
1388,1049,1985,NULL,A,SP
1389,1049,1986,NULL,A,SP
1390,1049,1987,NULL,A,SP
1391,1049,1988,NULL,A,SP
1392,1049,1989,NULL,A,SP
1393,1049,1990,NULL,A,SP
1394,1049,1991,NULL,A,SP
1395,1049,1992,NULL,A,SP
1396,1049,1993,NULL,A,SP
1397,1049,1994,NULL,A,SP
1398,1049,1995,NULL,A,SP
1399,1049,1996,NULL,A,SP
1400,1049,1997,NULL,A,SP
1401,1049,1998,NULL,A,SP
1402,1049,1999,NULL,A,SP
1403,1049,2000,NULL,A,SP
1404,1049,2001,NULL,A,SP
1405,1049,2002,NULL,A,SP
1406,1049,2003,NULL,A,SP
1407,1049,2004,NULL,A,SP
1408,1049,2005,NULL,A,SP
1409,1049,2006,NULL,A,SP
1410,1049,2007,NULL,A,SP
1411,1049,2008,NULL,A,SP
1412,1049,2009,NULL,A,SP
1413,1049,2010,NULL,A,SP
1414,1049,2011,NULL,A,SP
1415,1049,2012,NULL,A,SP
1416,1049,2013,NULL,A,SP
1417,1049,2014,NULL,A,SP
1418,1049,2015,NULL,A,SP
1419,1049,2016,NULL,A,SP
1420,1049,2017,NULL,A,SP
1421,1049,2018,NULL,A,SP
1422,1050,1980,NULL,U,A
1423,1050,1981,NULL,U,A
1424,1050,1982,NULL,U,A
1425,1050,1983,NULL,U,A
1426,1050,1984,NULL,U,A
1427,1050,1985,NULL,U,A
1428,1050,1986,NULL,U,A
1429,1050,1987,NULL,U,A
1430,1050,1988,NULL,A,A
1431,1050,1989,NULL,A,A
1432,1050,1990,NULL,A,A
1433,1050,1991,NULL,A,A
1434,1050,1992,NULL,A,A
1435,1050,1993,NULL,A,A
1436,1050,1994,NULL,A,A
1437,1050,1995,NULL,A,A
1438,1050,1996,NULL,A,A
1439,1050,1997,NULL,A,A
1440,1050,1998,NULL,A,A
1441,1050,1999,NULL,A,A
1442,1050,2000,NULL,A,A
1443,1050,2001,NULL,A,A
1444,1050,2002,NULL,A,A
1445,1050,2003,NULL,A,A
1446,1050,2004,NULL,A,A
1447,1050,2005,NULL,A,A
1448,1050,2006,NULL,A,A
1449,1050,2007,NULL,A,A
1450,1050,2008,NULL,A,A
1451,1050,2009,NULL,A,A
1452,1050,2010,NULL,A,A
1453,1050,2011,NULL,A,A
1454,1050,2012,NULL,A,A
1455,1050,2013,NULL,A,A
1456,1050,2014,NULL,A,A
1457,1050,2015,NULL,A,A
1458,1050,2016,NULL,A,A
1459,1050,2017,NULL,A,P
1460,1050,2018,NULL,A,SP
1461,1051,1974,NULL,U,A
1462,1051,1975,NULL,U,A
1463,1051,1976,NULL,U,A
1464,1051,1977,NULL,U,A
1465,1051,1978,NULL,U,A
1466,1051,1979,NULL,U,A
1467,1051,1980,NULL,U,P
1468,1051,1981,NULL,U,SP
1469,1051,1982,NULL,A,SP
1470,1051,1983,NULL,A,SP
1471,1051,1984,NULL,A,SP
1472,1051,1985,NULL,A,SP
1473,1051,1986,NULL,A,SP
1474,1051,1987,NULL,A,SP
1475,1051,1988,NULL,A,SP
1476,1051,1989,NULL,A,SP
1477,1051,1990,NULL,A,SP
1478,1051,1991,NULL,A,SP
1479,1051,1992,NULL,A,SP
1480,1051,1993,NULL,A,SP
1481,1051,1994,NULL,A,SP
1482,1051,1995,NULL,A,SP
1483,1051,1996,NULL,A,SP
1484,1051,1997,NULL,A,SP
1485,1051,1998,NULL,A,SP
1486,1051,1999,NULL,A,SP
1487,1051,2000,NULL,A,SP
1488,1051,2001,NULL,A,SP
1489,1051,2002,NULL,A,SP
1490,1051,2003,NULL,A,SP
1491,1051,2004,NULL,A,SP
1492,1051,2005,NULL,A,SP
1493,1051,2006,NULL,A,SP
1494,1051,2007,NULL,A,SP
1495,1051,2008,NULL,A,SP
1496,1051,2009,NULL,A,SP
1497,1051,2010,NULL,A,SP
1498,1051,2011,NULL,A,SP
1499,1051,2012,NULL,A,SP
1500,1051,2013,NULL,A,SP
1501,1051,2014,NULL,A,SP
1502,1051,2015,NULL,A,SP
1503,1051,2016,NULL,A,SP
1504,1051,2017,NULL,A,SP
1505,1051,2018,NULL,A,SP
1506,1052,1980,NULL,U,A
1507,1052,1981,NULL,U,A
1508,1052,1982,NULL,U,A
1509,1052,1983,NULL,U,A
1510,1052,1984,NULL,U,A
1511,1052,1985,NULL,U,A
1512,1052,1986,NULL,U,A
1513,1052,1987,NULL,U,A
1514,1052,1988,NULL,A,A
1515,1052,1989,NULL,A,A
1516,1052,1990,NULL,A,A
1517,1052,1991,NULL,A,A
1518,1052,1992,NULL,A,A
1519,1052,1993,NULL,A,A
1520,1052,1994,NULL,A,A
1521,1052,1995,NULL,A,A
1522,1052,1996,NULL,A,A
1523,1052,1997,NULL,A,A
1524,1052,1998,NULL,A,A
1525,1052,1999,NULL,A,A
1526,1052,2000,NULL,A,A
1527,1052,2001,NULL,A,A
1528,1052,2002,NULL,A,A
1529,1052,2003,NULL,A,A
1530,1052,2004,NULL,A,A
1531,1052,2005,NULL,A,A
1532,1052,2006,NULL,A,A
1533,1052,2007,NULL,A,A
1534,1052,2008,NULL,A,A
1535,1052,2009,NULL,A,A
1536,1052,2010,NULL,A,A
1537,1052,2011,NULL,A,A
1538,1052,2012,NULL,A,A
1539,1052,2013,NULL,A,A
1540,1052,2014,NULL,A,A
1541,1052,2015,NULL,A,A
1542,1052,2016,NULL,A,A
1543,1052,2017,NULL,A,A
1544,1052,2018,NULL,A,A
1545,1055,1979,NULL,U,A
1546,1055,1980,NULL,U,A
1547,1055,1981,NULL,U,A
1548,1055,1982,NULL,U,A
1549,1055,1983,NULL,U,A
1550,1055,1984,NULL,U,A
1551,1055,1985,NULL,U,OP
1552,1055,1986,NULL,U,OSP
1553,1055,1987,NULL,A,OSP
1554,1055,1988,NULL,A,R
1555,1055,1989,NULL,A,A
1556,1055,1990,NULL,A,A
1557,1055,1991,NULL,A,A
1558,1055,1992,NULL,A,A
1559,1055,1993,NULL,A,A
1560,1055,1994,NULL,A,OP
1561,1055,1995,NULL,A,OSP
1562,1055,1996,NULL,A,R
1563,1055,1997,NULL,A,A
1564,1055,1998,NULL,A,A
1565,1055,1999,NULL,A,A
1566,1055,2000,NULL,A,A
1567,1055,2001,NULL,A,A
1568,1055,2002,NULL,A,A
1569,1055,2003,NULL,A,A
1570,1055,2004,NULL,A,A
1571,1055,2005,NULL,A,A
1572,1055,2006,NULL,A,A
1573,1055,2007,NULL,A,A
1574,1055,2008,NULL,A,A
1575,1055,2009,NULL,A,A
1576,1055,2010,NULL,A,A
1577,1055,2011,NULL,A,A
1578,1055,2012,NULL,A,A
1579,1055,2013,NULL,A,A
1580,1055,2014,NULL,A,A
1581,1055,2015,NULL,A,A
1582,1055,2016,NULL,A,A
1583,1055,2017,NULL,A,P
1584,1055,2018,NULL,A,SP
1585,1056,1980,NULL,U,A
1586,1056,1981,NULL,U,A
1587,1056,1982,NULL,U,A
1588,1056,1983,NULL,U,A
1589,1056,1984,NULL,U,A
1590,1056,1985,NULL,U,A
1591,1056,1986,NULL,U,A
1592,1056,1987,NULL,U,A
1593,1056,1988,NULL,A,A
1594,1056,1989,NULL,A,A
1595,1056,1990,NULL,A,A
1596,1056,1991,NULL,A,A
1597,1056,1992,NULL,A,A
1598,1056,1993,NULL,A,A
1599,1056,1994,NULL,A,A
1600,1056,1995,NULL,A,A
1601,1056,1996,NULL,A,A
1602,1056,1997,NULL,A,A
1603,1056,1998,NULL,A,A
1604,1056,1999,NULL,A,A
1605,1056,2000,NULL,A,A
1606,1056,2001,NULL,A,A
1607,1056,2002,NULL,A,A
1608,1056,2003,NULL,A,A
1609,1056,2004,NULL,A,A
1610,1056,2005,NULL,A,A
1611,1056,2006,NULL,A,A
1612,1056,2007,NULL,A,A
1613,1056,2008,NULL,A,A
1614,1056,2009,NULL,A,A
1615,1056,2010,NULL,A,A
1616,1056,2011,NULL,A,A
1617,1056,2012,NULL,A,A
1618,1056,2013,NULL,A,A
1619,1056,2014,NULL,A,A
1620,1056,2015,NULL,A,A
1621,1056,2016,NULL,A,A
1622,1056,2017,NULL,A,A
1623,1056,2018,NULL,A,A
1624,1077,1980,NULL,U,A
1625,1077,1981,NULL,U,A
1626,1077,1982,NULL,U,A
1627,1077,1983,NULL,U,A
1628,1077,1984,NULL,U,A
1629,1077,1985,NULL,U,A
1630,1077,1986,NULL,U,A
1631,1077,1987,NULL,U,A
1632,1077,1988,NULL,A,A
1633,1077,1989,NULL,A,A
1634,1077,1990,NULL,A,A
1635,1077,1991,NULL,A,A
1636,1077,1992,NULL,A,A
1637,1077,1993,NULL,A,A
1638,1077,1994,NULL,A,A
1639,1077,1995,NULL,A,A
1640,1077,1996,NULL,A,OP
1641,1077,1997,NULL,A,OSP
1642,1077,1998,NULL,A,OSP
1643,1077,1999,NULL,A,OSP
1644,1077,2000,NULL,A,R
1645,1077,2001,NULL,A,A
1646,1077,2002,NULL,A,A
1647,1077,2003,NULL,A,A
1648,1077,2004,NULL,A,A
1649,1077,2005,NULL,A,A
1650,1077,2006,NULL,A,A
1651,1077,2007,NULL,A,A
1652,1077,2008,NULL,A,A
1653,1077,2009,NULL,A,A
1654,1077,2010,NULL,A,P
1655,1077,2011,NULL,A,SP
1656,1077,2012,NULL,A,SP
1657,1077,2013,NULL,A,SP
1658,1077,2014,NULL,A,SP
1659,1077,2015,NULL,A,SP
1660,1077,2016,NULL,A,SP
1661,1077,2017,NULL,A,SP
1662,1077,2018,NULL,A,SP
1663,1102,1980,NULL,U,A
1664,1102,1981,NULL,U,A
1665,1102,1982,NULL,U,A
1666,1102,1983,NULL,U,A
1667,1102,1984,NULL,U,A
1668,1102,1985,NULL,U,A
1669,1102,1986,NULL,U,A
1670,1102,1987,NULL,U,A
1671,1102,1988,NULL,A,A
1672,1102,1989,NULL,A,A
1673,1102,1990,NULL,A,A
1674,1102,1991,NULL,A,A
1675,1102,1992,NULL,A,A
1676,1102,1993,NULL,A,A
1677,1102,1994,NULL,A,A
1678,1102,1995,NULL,A,A
1679,1102,1996,NULL,A,A
1680,1102,1997,NULL,A,A
